# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-10 at 19:46:02
#
# Requested input R.A. = 299.178875 degrees
# Requested input Dec. = 22.478344 degrees
# Requested JD start = 2458276 days
# Requested JD end = 2459272 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 9 591 13 0 ZTF_g 524416274815 0 1.9407 161.062 6.95065 26.2096 5.6651e-06 0.0255105 -0.0545565 7.11089e-06 1639 30. 0.074348 0.073872 20.8801 26.325 1 2458278.9162731 591120148 -369.012585408497 23.782718569479 -17.2597492774549 1.11403786640504 -366.378416238402 41.9134583830636 -8.80018042367888 1.115227435752 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 10 640 3 2 ZTF_g 525369951015 0 2.49 143.205 7.88886 26.3037 3.1743e-06 0.0188656 -0.0661602 3.21657e-06 1603 30. 0.092088 0.089118 20.591 26.325 1 2458279.8699537 640120110 76.255758994776 27.9266153251723 3.03745006038301 0.993502964012699 -12.5656295133463 45.1732486897473 -0.280038742353108 1.07469068822219 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 11 591 13 0 ZTF_g 525372784815 0 2.4798 157.573 6.75634 26.1406 3.8916e-06 0.0211923 -0.0593242 4.88965e-06 1641 30. 0.096903 0.09081 20.4612 26.325 1 2458279.8727894 591120148 88.7966597050229 30.3411534181487 3.25551232379559 0.960406715063173 131.268003105564 49.4665722847476 2.67154352030411 1.11543903131214 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 12 591 13 0 ZTF_r 525402774815 0 2.7839 162.996 15.9853 26.0906 3.8164e-06 0.0208934 0.0856698 4.82662e-06 1645 30. 0.160413 0.168493 20.024 26.0906 1 2458279.9027778 591120248 -171.679825338103 42.1823126198915 -4.52734591035934 1.16203992307396 -188.073160603716 64.9459483577734 -2.9153449745336 1.14338530615961 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 13 640 3 2 ZTF_r 525404641015 0 2.6557 178.088 14.8455 26.2137 2.5301e-06 0.0167928 0.0998319 2.56016e-06 1594 30. 0.146998 0.135048 20.1662 26.2137 1 2458279.9046412 640120210 -466.793542106761 36.6405145014871 -14.1715736081205 1.27454850610997 -423.973459357417 59.8616647132223 -7.13025518158009 1.08657922299701 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 14 640 3 2 ZTF_r 526372741015 0 1.7431 191.272 14.5943 26.3108 3.9688e-06 0.021173 0.0932489 3.99733e-06 1600 30. 0.088071 0.086528 20.879 26.3108 1 2458280.8727431 640120210 420.174027694379 22.5377205697122 20.738341167481 5.43895202645482 374.01132126347 37.0016464009131 10.1760420320539 1.06278974693655 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 15 640 3 2 ZTF_g 526409811015 0 1.757 143.174 7.10319 26.3435 2.6253e-06 0.0171541 -0.0688913 2.64806e-06 1595 30. 0.066168 0.064025 21.0901 26.325 1 2458280.9098148 640120110 14.6858999509001 15.4337157549999 1.05848539204312 1.25372666538552 -46.9650805372891 27.0953060646596 -1.7450030992087 1.05918826648228 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 16 591 13 0 ZTF_g 526419784815 0 2.2063 157.445 6.08313 26.2469 5.0102e-06 0.0239031 -0.0565807 6.30363e-06 1645 30. 0.068548 0.073255 20.9503 26.325 1 2458280.9197801 591120148 -47.6509709651495 19.4682076229313 -2.72270498426283 1.40011993300859 -109.902368414982 34.5663615924784 -3.20087397377559 1.12452411397094 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 17 591 13 0 ZTF_g 527397854815 0 2.2066 160.993 7.05004 26.221 3.9815e-06 0.0212409 -0.0643877 5.00667e-06 1643 30. 0.083413 0.087257 20.7692 26.325 1 2458281.8978588 591120148 276.589294977903 26.1282310625913 11.7755217877952 1.20373176617599 229.332014006983 42.113898844471 5.48219435033921 1.12314674693591 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 18 640 3 2 ZTF_g 527399351015 0 2.118 142.322 6.79756 26.3399 2.8812e-06 0.0179573 -0.0638753 2.89201e-06 1590 30. 0.067619 0.063438 21.0334 26.325 1 2458281.8993519 640120110 288.445606235841 18.8160444243888 17.0525919215872 1.2613828065141 292.681986050604 30.1711351740777 9.76606330408293 1.06618314963098 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 19 591 13 0 ZTF_g 528398264815 0 1.9609 157.437 6.81076 26.0368 4.4436e-06 0.0224177 -0.0508106 5.56718e-06 1633 30. 0.077398 0.079773 20.746 26.325 1 2458282.8982639 591120148 236.405714125994 25.9576558241211 10.1308830266435 1.08687545112737 266.998271895582 42.4388178409782 6.33374194412586 1.12627239863782 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 20 640 3 2 ZTF_g 528401001015 0 2.1982 140.15 7.45351 26.1589 3.1352e-06 0.0186855 -0.0393496 3.13354e-06 1582 30. 0.080267 0.072737 20.8744 26.325 1 2458282.9010069 640120110 245.132162603783 22.0001861765331 12.394492291346 1.34916844186679 274.208533701351 34.9732019843996 7.89333913650607 1.07815565855246 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 21 591 13 0 ZTF_r 528443834815 0 1.8221 159.593 10.6697 26.1952 1.42004e-05 0.0400765 0.0658705 1.79357e-05 1633 30. 0.109444 0.114826 20.6676 26.1952 1 2458282.943831 591120248 713.429891792122 28.145285195537 28.1968405954922 2.34986854839074 633.047562547194 42.2775959932931 15.0744421325278 1.15269810595422 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 22 640 3 2 ZTF_r 528444291015 0 2.3245 173.614 14.4651 26.2176 4.6907e-06 0.0228051 0.104074 4.71194e-06 1589 30. 0.122366 0.100593 20.5934 26.2176 1 2458282.944294 640120210 496.389414309556 29.0939328045665 18.9790679668794 4.74167485693514 461.549194644636 45.9558028307428 10.1109702454141 1.07716433812343 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 23 591 13 0 ZTF_r 529357184815 0 1.9499 173.793 13.8498 26.1907 5.3452e-06 0.0245434 0.0765277 6.78542e-06 1639 30. 0.101253 0.104199 20.6827 26.1907 1 2458283.8571875 591120248 -941.582179320686 22.5317514489502 -46.4855613300352 2.31630892385616 -891.848625628999 39.7421968509524 -22.5919890841043 1.11703889214346 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 24 640 3 2 ZTF_r 529383611015 0 1.9998 192.071 15.1287 26.3026 2.7754e-06 0.0176219 0.0932897 2.80045e-06 1593 30. 0.098686 0.093562 20.788 26.3026 1 2458283.8836111 640120210 -768.823011182038 23.1033561153066 -37.0174162233055 3.71546799427047 -728.957270761824 41.878212264038 -17.5238339997404 1.06657778024309 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 25 591 13 0 ZTF_g 529403844815 0 1.9802 157.398 6.01294 26.2216 3.8761e-06 0.0211595 -0.0544151 4.86714e-06 1648 30. 0.079876 0.081629 20.8961 26.325 1 2458283.9038426 591120148 -19.9576619163678 20.8836137995296 -1.0630625263867 1.09884167822601 -37.7445181145926 35.8287790992299 -1.06056445603357 1.13121612338329 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 26 640 3 2 ZTF_g 529420571015 0 2.0121 143.095 7.19733 26.3341 2.5125e-06 0.016762 -0.0571212 2.53649e-06 1594 30. 0.073652 0.070171 21.0391 26.325 1 2458283.9205787 640120110 117.514752779387 17.2905753123714 7.56027770759196 1.17109815630174 93.7946746469612 28.5003986141964 3.31316022822717 1.07288886247743 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 27 591 13 0 ZTF_r 530339294815 0 2.1247 159.806 10.6131 26.0718 2.9951e-06 0.0184557 0.0802653 3.7893e-06 1647 30. 0.100248 0.098064 20.3488 26.0718 1 2458284.839294 591120248 -113.71842785795 28.8519987479946 -4.38439570278261 1.43357900019563 -114.08345528267 50.3588432079323 -2.28066823226171 1.10977998114469 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 28 640 3 2 ZTF_g 530393371015 0 1.6397 144.088 8.77235 26.0654 3.1202e-06 0.018676 -0.0646016 3.15046e-06 1595 30. 0.058797 0.057511 20.86 26.325 1 2458284.8933796 640120110 -496.855037131602 19.6454601730112 -28.1334045989317 1.40945028762847 -486.665780171578 35.7820623724416 -13.6924332952548 1.05295507137699 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 29 591 13 0 ZTF_g 530397454815 0 1.784 161.637 12.5015 25.5047 9.4423e-06 0.032982 -0.0418829 1.18109e-05 1642 30. 0.060309 0.061249 20.1845 26.325 1 2458284.8974537 591120148 -313.067335402737 42.7364944837708 -8.14880006400397 0.97247485687981 -243.992522435173 76.8089409911434 -3.19801084277655 1.10856347166079 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 30 591 13 0 ZTF_r 531380254815 0 1.4892 185.304 10.0205 26.2012 3.7845e-06 0.0206329 0.0834489 4.78718e-06 1637 30. 0.085549 0.098093 21.0182 26.2012 1 2458285.8802546 591120248 -577.762487033456 17.3467582635403 -37.0497955043736 5.10342888689036 -589.56068769642 31.2874931734978 -18.9702450610881 1.10820185056328 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 31 591 13 0 ZTF_g 531436844815 0 1.7822 149.372 5.82661 26.2305 4.8305e-06 0.0236679 -0.0606957 6.04864e-06 1650 30. 0.071315 0.069631 21.0392 26.2305 1 2458285.9368403 591120148 -300.498043804625 16.6183096514477 -20.1145167562816 1.29873958230154 -307.99531560585 30.0029092717077 -10.3346538486963 1.10006374467506 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 32 640 3 2 ZTF_g 531437301015 0 1.9217 143.101 6.83434 26.3531 3.2277e-06 0.0189429 -0.0652029 3.26888e-06 1592 30. 0.071457 0.06922 21.16 26.325 1 2458285.9373032 640120110 -342.489254593749 13.6369530798075 -27.9372983101399 1.6000885325631 -362.633580979411 23.8397194271587 -15.3137682734427 1.0697436390522 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 33 591 13 0 ZTF_r 532339064815 0 2.2928 185.687 13.6789 26.2019 4.2872e-06 0.022132 0.0806505 5.4184e-06 1644 30. 0.109326 0.105253 20.695 26.2019 1 2458286.8390625 591120248 376.724964424702 25.99339313121 16.1219001260787 4.15030512605604 297.744160496142 41.3740303672272 7.24487031810179 1.10496439113525 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 34 591 13 0 ZTF_g 532402014815 0 2.5538 144.441 5.60025 26.2114 3.5509e-06 0.0201854 -0.0501595 4.46441e-06 1636 30. 0.118528 0.12256 20.6142 26.2114 1 2458286.9020139 591120148 -67.0186641718414 23.5506693822399 -3.16553640621543 1.35283134362544 -118.842507886647 36.8917597386146 -3.24307975175351 1.154793090662 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 35 640 3 2 ZTF_g 532420341015 0 2.0247 142.976 6.91767 26.3677 2.8697e-06 0.0178302 -0.070698 2.90204e-06 1591 30. 0.077768 0.07727 21.0516 26.325 1 2458286.9203472 640120110 -247.769481731699 16.1422741692413 -17.0741028891353 1.14547861003765 -250.068157487277 27.8216726665609 -9.04878667551094 1.07065799008765 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 36 640 3 2 ZTF_g 534413091015 0 3.2118 142.924 7.71906 26.325 4.3755e-06 0.0220384 -0.0366105 4.37593e-06 1580 30. 0.1376 0.122875 20.422 26.325 1 2458288.9130903 640120110 154.124890730248 33.4742467664155 5.1217310522244 1.14010482674021 174.58187094959 48.6517404868345 3.61256736421483 1.10897358603052 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 37 591 13 0 ZTF_g 534415834815 0 2.8199 145.277 6.79195 26.1904 4.6959e-06 0.0230475 -0.0474403 5.89818e-06 1637 30. 0.131534 0.137895 20.399 26.1904 1 2458288.9158333 591120148 212.403939731096 32.3159092797701 7.31140748025303 1.14952082988389 186.302065023594 47.7024949055145 3.93180315876346 1.16754529168394 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 38 591 13 0 ZTF_r 534444994815 0 3.8346 171.335 16.2165 26.1066 5.3871e-06 0.0248007 0.0897351 6.72901e-06 1640 30. 0.244222 0.242114 19.7409 26.1066 1 2458288.945 591120248 203.578585140462 49.9471489385031 4.53394439691436 1.11574170499906 207.08399508278 66.5039076146037 3.13483410497282 1.23065567978904 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 39 640 3 2 ZTF_r 534445451015 0 5.1858 176.734 18.7665 26.2223 4.5212e-06 0.0223529 0.109495 4.52427e-06 1579 30. 0.250083 0.220834 19.735 26.2223 1 2458288.9454514 640120210 262.955642833753 52.7762194555258 5.54241471455288 1.84652025846525 278.485582500307 70.3894232628084 3.98300179096969 1.15749410874928 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 40 640 3 2 ZTF_g 535415021015 0 2.8494 144.378 7.4226 26.3422 3.6297e-06 0.0201581 -0.0451893 3.63978e-06 1585 30. 0.118066 0.105633 20.5192 26.3422 1 2458289.9150231 640120110 274.628919206944 27.6115102937739 11.0639678859665 1.16757150904896 207.739794162964 41.2174798504501 5.07403495768695 1.08426828676033 0.0631345463426745 18.0070001602173 0.0149999996647239 0.453000009059906 -0.0120000001043081 2458204.007396 2458255.921319 0
 41 591 13 0 ZTF_g 535415484815 0 2.6274 150.567 8.26058 26.2239 5.3598e-06 0.0251837 -0.04734 6.73774e-06 1660 30. 0.129364 0.129536 20.4303 26.2239 1 2458289.9154861 591120148 203.551884223441 31.5700475970904 7.17223797961403 1.09978555032321 139.97060974611 47.6174241412038 2.95928060783139 1.15685996324853 0.141177828542189 18.0229999542236 0.0149999996647239 0.481000006198883 0.0109999999403954 2458204.007847 2458254.940104 0
 42 591 13 0 ZTF_r 535441634815 0 2.5305 220.511 16.6678 26.3995 1.30451e-05 0.039251 0.0809984 1.64235e-05 1659 30. 0.180769 0.176812 20.0429 26.3995 1 2458289.9416319 591120248 -544.396015655624 53.4842774791428 -11.3225332789554 5.41814383254048 -641.020058852961 83.5387203431507 -7.72500899199225 1.18410881905669 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
 43 640 3 2 ZTF_r 535442091015 0 13.5516 181.375 15.7954 26.2751 4.6065e-06 0.0226442 0.105567 4.63578e-06 1575 30. 0.249176 0.196159 19.9557 26.2751 1 2458289.9420949 640120210 582.235752394378 41.6396035558052 15.5541787291293 2.86337882992555 543.970755561378 57.8388927766968 9.46827305307671 1.11333621258538 0.0396747014560317 16.9450000762939 0.0209999997168779 0.584999978542328 -0.034000001847744 2458217.988831 2458294.963449 0
 44 591 13 0 ZTF_r 536377624815 0 1.9837 186.931 14.0171 26.2052 5.3637e-06 0.024898 0.0851321 6.79449e-06 1653 30. 0.103156 0.111027 20.6765 26.2052 1 2458290.8776273 591120248 -1168.84183223035 24.3648330390552 -53.3638442269181 4.03803658291385 -1097.55556000975 42.5008399233121 -25.9982546662119 1.11783064864261 0.129411010107534 17.0049995422363 0.0179999992251396 0.310999989509583 -0.0120000001043081 2458198.005880 2458294.833785 0
